2.9744276012959485,3.574256971739981
2.9393031655120683,3.505269576631886
2.9078603325138985,3.464182259640289
2.8768358664001097,3.424415252918185
2.8462214638258745,3.385205133945243
2.8160119713370144,3.3465222724758283
2.7862023029977645,3.3083594220036976
2.7567874366205096,3.2707100985996567
2.727762412921832,3.2335679213144215
2.6991223346918267,3.196926591021631
2.670862365973779,3.1607798887181926
2.642977731254122,3.1251216744291646
2.61546371466253,3.0899458861430302
2.5883156591820606,3.0552465387595578
2.5615289658692384,3.02101772304962
2.5350990930839346,2.9872536046268623
2.5090215557290128,2.9539484229309783
2.4832919244995524,2.9210964902225167
2.4579058251416224,2.888692190589059
2.4328589377204692,2.8567299789626253
2.408146995898022,2.8252043801481723
2.3837657862196404,2.794109987863121
2.359711147410004,2.7634414637876743
2.335978969678041,2.733193536625921
2.312565194030824,2.703361001177524
2.2894658115963367,2.6739387174199445
2.266676862955037,2.644921609601044
2.244194437480105,2.6163046653420072
2.2220146726863406,2.5880829347504455
2.2001337535875725,2.5602515295436095
2.17854791206255,2.5328056221816184
2.1572534262292193,2.5057404450105945
2.136246619827295,2.4790512894156778
2.1155238616090752,2.452733504983755
2.0950815647384107,2.4267824986759017
2.0749161861977754,2.401193734009455
2.0550242262033263,2.375962730249598
2.0354022276279395,2.3510850616104566
2.0160467754321063,2.326556356465622
1.9969544961026364,2.3023722965680387
1.9781220570991194,2.2785286162792135
1.9595461663080422,2.2550211018077104
1.9412235715045387,2.2318455904568593
1.9231510598216695,2.2089979698816653
1.9053254572271878,2.1864741773548904
1.8877436280077375,2.1642701990422166
1.8704024742603884,2.142382069286559
1.8532989353914893,2.120805869901403
1.8364299876227324,2.0995377294732083
1.8197926435044105,2.078573822672851
1.8033839514357728,2.057910369576066
1.7872009951924377,2.037543634992899
1.7712408934608022,2.017469927806145
1.755500799379368,1.9976856003187857
1.7399779000869555,1.9781870476103873
1.7246694162777205,1.9589707069024938
1.7095726017629198,1.940033056932999
1.6946847430393728,1.9213706173394922
1.6800031588645536,1.9029799480515948
1.665525199838257,1.8848576486922857
1.6512482479907573,1.8670003579882324
1.6371697163774352,1.8494047531891136
1.623287048679787,1.8320675494959715
1.6095977188127455,1.8149854994985837
1.5960992305382782,1.7981553926218774
1.5827891170851824,1.7815740545813645
1.5696649407750076,1.7652383468476749
